name,goals,bigChancesCreated,bigChancesMissed,assists,goalsAssistsSum,accuratePasses,inaccuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,shotsOffTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWonPercentage,totalDuelsWon,totalDuelsWonPercentage,goalConversionPercentage,penaltyConceded,goalsFromInsideTheBox,goalsFromOutsideTheBox,headedGoals,accurateLongBalls,accurateLongBallsPercentage,clearances,dispossessed,wasFouled,fouls,dribbledPast,offsides,blockedShots,totalAttemptAssist,totalContest,totalCross,duelLost,aerialLost,totalLongBalls,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,cluster
Marek Suchý,-0.8293560481785212,-1.0157029263368047,-0.7227214739783848,-1.0431800043040313,-1.067457196402238,-0.5251545205979409,-0.5721406843975544,-0.5773376837320052,0.13125201160204664,0.32677711665945613,-1.331944932972026,-1.429843287549403,-1.061700730472894,-0.7542057882389926,2.0773992565894526,-0.5196309042723113,1.4905080744711803,-0.2700114689135298,-0.3350803724789106,-0.8303516037534752,-1.3535978389752237,-0.8974974160806491,-0.8663088925156605,-0.8320913405102546,-1.0867858365469991,-0.7176653162673012,1.2075660951165663,-0.833367906496622,0.23421477668090535,-1.0261599823581984,-0.472513473088455,-0.7784937772845856,-0.4504978576193771,-0.5229078676523105,-0.11451615171659983,-1.2458170147561516,1.8220332904663306,-0.8090194210658304,-0.8850716059269028,-0.020471591980621838,0.10358976767897385,-0.7592668106947732,1.2631298004465077,-1.055137379519682,-0.8756551744780281,-0.9332444601998338,-0.8792557872482643,-0.6189032610131474,0.5994465921046274,-0.283146563941554,0.30273610040036014,-1.3941718757879056,3
Thiago Silva,-0.8293560481785212,-1.0157029263368047,-0.5341341713569113,-1.0431800043040313,-1.067457196402238,1.2890889728397257,-1.7944358074379005,1.0596093408203777,1.757716378673975,2.3649445936792253,-0.625359822119763,-1.4194135449320637,-1.2436753222736823,-1.0239658748967608,-0.48824815351840994,-0.2739512925858504,0.6379370019721766,-1.2736293301677226,-0.3350803724789106,-0.7624637535510701,0.5657613678891978,-0.7795373106060512,-0.935263339768253,-0.4957193976215001,-0.8834216045092157,2.2326758355042813,1.2368236355855122,-0.4302426762015904,2.022096091549823,-1.0261599823581984,-0.472513473088455,-0.7784937772845856,-0.4504978576193771,-0.5229078676523105,0.41214051949995917,0.6226618494106313,2.4853847789567545,-1.1527280929546906,-0.18201689827124565,-0.7459806688364061,-1.318967671636839,-0.6462600293082196,0.87350064188161,-1.240215171636345,-1.0377898291187075,-0.8973940444931126,-1.6179867596701678,-0.4032182442519647,0.1500234834438704,-0.283146563941554,2.296555284782722,-1.0029603770648499,3
Sergio Ramos,-0.429699299251274,-0.5409172242954964,-0.28963748929663957,-0.5835266055648788,-0.5716341658647558,0.8857925777346217,-0.629533336878517,0.7955672558246489,1.1112892038745268,1.4734901874496271,-0.26160740814441164,-0.9569756490415642,-1.1480378946571905,-0.9627393815383525,-0.9158560550320106,0.39096486628912763,1.009406935834245,1.7004902704138123,-0.3350803724789106,-0.7264169257604691,-0.074025034143028,-0.24148738894523186,-0.42882110783859334,0.019150570599029308,-0.6592054844281513,1.040324891346708,0.894225238081441,0.06007146926287579,1.1177633626137635,-0.16328068649121194,-0.472513473088455,-0.34757812116177994,-0.4504978576193771,-0.009193976859474465,1.4684171788114124,0.520457326147399,1.2364067672508952,-1.0295426535176153,-0.42717553536506503,0.03312268636934661,-0.8004558467595396,-0.32674010097294437,1.8768630892311553,-1.142946845482579,-0.9547468456704342,-0.8646367972015099,-0.8527788748824779,0.3647236741263992,1.2122920014852423,-0.283146563941554,1.4574911881681767,-0.4991628582248989,3
Marc Bartra,-0.45096858381639443,-0.11666664886607638,-0.3126857339103421,-1.0431800043040313,-0.7857956665902415,1.0555355927442982,1.5093109962617186,1.2005882533553132,0.3133515326346461,1.7076541626942567,-0.25286425109999056,-0.8629218736908785,-1.1300784000211104,-0.5810521055926506,0.3669676500219206,2.005124845957909,1.3607777816810618,0.5613250627530574,-0.3350803724789106,-0.8303516037534752,-1.3535978389752237,-0.26456645298223946,-0.7067274277509212,0.3151772968828401,0.2989431630442087,1.0373229988294697,0.08727906848633955,0.7041530091920472,0.5759994772509002,-0.4509071184181114,-0.472513473088455,-0.3705109697580887,-0.4504978576193771,-0.5229078676523105,0.7142320511887976,-0.5921330513517198,2.1100081226064415,-0.8597816454990727,-0.9320308074908351,0.3219140867867246,0.26148037985779693,-0.5135619377026137,0.6272775964736091,-1.1246810888080674,-0.5526700960447557,-0.6604274133156618,0.07369080133249518,1.1881306754687346,1.3412399594677349,-0.283146563941554,1.6955450458399692,-0.0905725200495111,3
Lucas Hernández,-0.8293560481785212,-1.0157029263368047,-0.7227214739783848,-1.0431800043040313,-1.067457196402238,-0.7698195230017357,-0.34507831678062373,-0.791137130523623,-0.8115337211791385,-0.10804112707905998,-1.230216296992885,-1.3599677248297404,-1.1493923381762872,-0.8868065058356986,-1.2579423765507687,0.1850888692953352,0.677124683728817,0.41881416530010007,-0.3350803724789106,-0.6924527065222152,-0.9697259976023394,-1.137106837348212,-1.0035136186099423,-1.1710591116862163,-0.17698821836524287,1.372514192005449,0.23162579425668892,-0.36246883317469086,0.9181028702030951,-1.0261599823581984,-0.472513473088455,-0.7784937772845856,-0.4504978576193771,-0.5229078676523105,-0.22501002146285562,-1.6573511695142091,0.8747011476335544,-1.2366620830589927,0.8929431131363148,-0.1415163555206087,-0.006653104730540813,-0.7592668106947732,1.79867966157567,-1.1443243862347274,-0.8326413148432198,-0.7511893221007516,-0.9698338930766824,-0.4294113287993554,0.596497593524961,-0.283146563941554,-0.07317214943480237,-1.286265479578696,3
Leonardo Bonucci,-0.6609750736805453,-0.8156690737820612,-0.3577927963741964,-0.4622047944257304,-0.6914422821015322,0.5640015875169915,0.3734213899041344,0.5931008812542145,0.4918298796764691,1.1634840842064877,-0.44207736913444406,-0.9514890505695697,-0.9881207739877531,-0.9288929393219323,-0.48824815351840994,-0.8668404567876329,0.4667718777868771,-0.3200173691822335,-0.3350803724789106,-0.6333005064478535,2.9116448432869326,-0.6780538800210175,-0.5412730952118986,-0.7692268234133111,-1.3187311348854789,0.9495814549911018,0.0757272771767504,-1.4145140873949413,0.3463283596774796,-0.3070939024978056,0.6250624521762055,-0.7784937772845856,0.2562190795186746,-0.5229078676523105,2.634110852053915,0.11379114093326805,1.182286357385828,-1.2407638746948182,-0.8651779803616297,-1.1422381460944637,-0.7143929197314893,-0.7592668106947732,1.2996958786891661,-0.9803026690496731,-0.961164696359375,-0.8465283572630342,-1.288057149020393,0.1559698506105663,2.7346492391634385,-0.283146563941554,1.1383111247745308,-0.46491824825023,3
Konstantinos Manolas,-0.25286773452286193,-0.7874166889370123,0.3184547179334106,-0.7116645106443631,-0.49529384431437673,-0.31001457842993585,-0.5446606385587723,-0.3639484015761168,0.2838836771612467,0.5380789158158293,-1.21267844046684,-1.4619678804612228,-1.2249099414236864,-0.832011824616175,1.6497913550758518,-0.17338621796419565,0.33535802781432866,-0.13840421894737037,-0.3350803724789106,-0.8303516037534752,-1.3535978389752237,-0.46971360309023474,-0.3252653163499551,-0.5945806598495348,-1.0273938724085556,1.5011031807746908,1.2898066785811866,-0.0785035387067703,1.7133086456944402,0.5146959033651,-0.472513473088455,-0.15691578418711458,-0.4504978576193771,1.700125215329934,0.11443801398097815,-0.5320929134308524,1.701621639998006,-1.134960961932063,-1.0392255232137717,-1.44928480795147,-0.6982522660262134,-0.7592668106947732,3.5742101308175873,-1.2211297860252175,-0.9001842047066955,-0.9332444601998338,-1.3390557023102272,0.06210643760008308,0.36368506534674044,-0.283146563941554,0.5580429087923052,-1.3390450701604637,3
Naldo,-0.013020129285394645,-0.530806047867905,-0.7227214739783848,-1.0431800043040313,-0.45979852530030507,-0.11268162697582709,0.39905186169487017,-0.06554930163756983,-0.012374049470423082,0.7809699630930798,-1.161280508245607,-1.247454096475464,-1.0013522576853786,-0.9338153952098939,-0.48824815351840994,-0.3494390656226114,1.1795290801335698,0.7318923819857722,-0.3350803724789106,-0.8303516037534752,-1.3535978389752237,-0.5635460707498721,-0.5232970743986566,-0.5481380876708378,-1.2134862380345168,1.491031199107754,1.3885420379922444,0.2009969755605788,1.8834345654119082,0.6995986093757744,4.848697276387706,0.10169135420804185,-0.4504978576193771,1.0510544318867214,1.0343872733930097,-0.1433681461182896,1.7487019943788322,-1.3232628152990487,-1.1221373091755817,-0.30743512907951176,-1.2302627345942851,-0.22918129740034945,4.302177249292505,-0.9937597883373205,-0.9836064357530869,-0.9332444601998338,-1.2192537362546805,0.37195050642886246,1.2727735652589043,-0.283146563941554,0.8298506299435425,-1.1697641084655233,3
Kalidou Koulibaly,-0.8293560481785212,-1.0157029263368047,-0.7227214739783848,-1.0431800043040313,-1.067457196402238,1.5142863524783883,0.8358561650617271,1.573776338854324,0.78515159586923,1.8906193777037952,0.32314850622153596,-1.0680012020087903,-1.1569877941029898,-0.7435710083701764,1.6497913550758518,0.8732549313105862,0.05673123802481763,1.8392598010592653,-0.3350803724789106,-0.7297902444863484,-0.074025034143028,-0.8046940945660515,-0.8013171787398361,-0.7155210564098499,-0.5288595061834895,0.5747124082465527,0.49604353866321665,-0.39089603083598,0.5442065031253639,-1.0261599823581984,-0.472513473088455,-0.7784937772845856,-0.4504978576193771,-0.5229078676523105,0.06363086495929589,-0.8233025143383133,1.0462653679205003,-1.0706520251493976,-1.2766619181536265,0.749798952960285,-0.31083299574953277,-0.42447596052782277,2.7160077474047797,-1.1520493669538623,-0.8394346850874368,-0.8270349831576012,-0.6984258535850968,0.10497262631368012,0.6430629142992444,-0.283146563941554,1.8970192601436757,0.24057677420066398,3
Éder Balanta,-0.8293560481785212,-0.5262742966633958,-0.7227214739783848,-1.0431800043040313,-1.067457196402238,-0.252131485341952,1.8661549615444992,-0.03787865454780895,-0.9491045622299207,0.5757136840429616,-1.1578824762543163,-1.559791825964544,-0.9974042264474077,0.17804361160535487,1.0511402925463076,1.070151736592381,0.6587119231590732,1.540282093313385,-0.3350803724789106,-0.8303516037534752,-1.3535978389752237,-1.029330172139254,-1.0035136186099423,-0.9419573649591457,0.14035294467483242,0.7518428889423622,0.19903274677262603,0.5450996694131696,0.46668118245674356,-1.0261599823581984,-0.472513473088455,-0.7784937772845856,-0.4504978576193771,-0.5229078676523105,0.08608705419480986,-1.6168747068269205,1.7237556465252415,-0.8186314472271906,-1.2450160826283563,0.8940570621880514,-0.31261081701283205,-0.7592668106947732,1.0714141907782402,-0.9897444315916317,-0.12466246100003595,-0.9332444601998338,0.05795449560439657,1.0172701108250157,1.330376663732296,-0.283146563941554,0.7193822808586104,-1.0072718095657907,3
Andreas Christensen,-0.8293560481785212,-1.0157029263368047,-0.3448008736298286,-1.0431800043040313,-1.067457196402238,-0.2514946202139334,-1.865480815670939,-0.45438318889973783,1.084918867404667,0.839621856512167,-1.468654933559491,-1.508312739952769,-1.0628465873987387,-1.023833343212566,-1.3434639570587406,-0.7792273163521908,1.4798796787035557,-1.6058832732296333,-0.3350803724789106,-0.8303516037534752,-1.3535978389752237,-1.058301330687493,-0.8667430831854084,-1.1733743942730877,-1.469827346146962,0.8096298731240358,0.24803943442327947,-1.5872034488467703,0.8611165684145528,-1.0261599823581984,-0.472513473088455,-0.7784937772845856,-0.4504978576193771,-0.5229078676523105,-0.11895745222178027,-0.18163276883831608,2.3828784691642184,-1.2378268080058994,-1.2150476761767313,-1.7440690372165781,-0.8032556448988476,-0.7592668106947732,2.2657269396721196,-1.0563027766656148,-1.0377101732322043,-0.8614018157420444,-1.5625361421070147,-0.17973021431365857,-0.10461280754274885,-0.283146563941554,0.8222754157739952,-1.75227512579932,3
Evgeniy Khacheridi,-0.8293560481785212,-1.0157029263368047,-0.7227214739783848,-1.0431800043040313,-1.067457196402238,0.7382239922131165,0.2224713989134495,0.7465446600476209,0.7506391082045198,1.9091263870847577,-1.0351372380214767,-1.6615848478222048,-1.4237915722672576,-0.9562665963169941,-1.3434639570587406,-0.4345349843517899,1.9569765672837072,-0.2700114689135298,-0.3350803724789106,-0.8303516037534752,-1.3535978389752237,-0.8974974160806491,-1.0035136186099423,-0.6617193873754801,-1.0023189020248975,0.5278865992755984,2.349023544178039,0.3990668462781447,2.240480799683361,-1.0261599823581984,-0.472513473088455,-0.7784937772845856,-0.4504978576193771,-0.5229078676523105,0.6284872605519488,-0.0839676761631428,2.5260137332759047,-1.0661411187823902,-0.3379969021159892,-0.16395336153443926,-0.9290702334397201,-0.7592668106947732,2.529399570503544,-1.4234029317695671,-0.9566186207176942,-0.9332444601998338,-1.4518839116005682,-0.8851027817183681,0.7807269310447235,-0.283146563941554,1.9781711485850937,-1.15115468315408,3
Diego Godín,-0.6823665882225571,-0.8410818443078125,-0.5634378357192569,-0.7895966307656342,-0.8486271306810059,-0.6351628094434554,-0.3431277766725649,-0.6592807470977708,-0.054130369088126976,0.14808790254412937,-1.3063317853933305,-1.2550518872129963,-0.7772439040228755,-0.8645902351727612,0.7945755515355213,0.5092096882991217,1.424434111830909,-0.20275016600060222,-0.3350803724789106,-0.7730125166382937,0.5657613678891978,-0.5109467847039525,-0.5423520150095736,-0.41266615895400205,-0.4974184349259454,1.458153137354217,0.7827599503810048,0.44874759322981156,1.2733820124516708,-0.3070939024978056,-0.472513473088455,-0.6200076269816629,-0.4504978576193771,-0.5229078676523105,0.355025888280001,-0.6236408609007582,2.0906180260186527,-1.179226653408939,-0.4272727807382225,-0.6282716549634554,-0.531062270937647,-0.2820307699615532,0.6862782613346704,-0.7658297301885286,-0.9079838597456786,-0.918104563272811,-0.913052112466544,0.7164141257450121,0.7986278572926696,-0.283146563941554,0.16027663514598484,-1.364520462692686,3
Federico Fazio,-0.8293560481785212,-0.6575027656726289,0.25749392459261905,-0.5230045244147445,-0.8430141839013112,0.3838065804559135,0.38697385497121656,0.41845990318438914,0.3916609121503756,1.1175909788756984,-0.6884081932220336,-1.1388190022496576,-0.9556987610218001,-0.5104981558271006,0.9371115188777643,0.06370104057069029,0.46363926926097204,-0.4545847293852319,-0.3350803724789106,-0.4774926614001529,0.5657613678891978,-0.5273459274720314,-0.8852660418295143,-0.021717500147963077,-0.576113310164682,1.5287129126484476,1.9653701730010873,1.1339635711770117,2.5466686085881354,-1.0261599823581984,-0.472513473088455,-0.7784937772845856,-0.4504978576193771,-0.5229078676523105,0.5097919291753105,0.33320132721231277,1.5664070127871317,-1.1755321550541948,-0.8174169502256161,-0.8322918310485703,-0.4976768713348911,-0.36768517390246336,3.3490970454552875,-0.9473277657055547,-0.6594019206270907,-0.7158492071381143,-1.3016767396112698,-0.29492400069896596,0.4925985361949922,-0.283146563941554,1.2040808939418504,-0.7834526997662394,3
Davinson Sánchez,-0.8293560481785212,-1.0157029263368047,-0.36913772858668326,-1.0431800043040313,-1.067457196402238,0.7772309948738837,-0.5217544752249788,0.7014867701838405,1.0017578031400711,1.713138394504555,-0.7366378913194239,-1.485077027277393,-1.1705155944786105,-0.7768896435078962,2.0773992565894526,-0.7079001140977698,0.48119594017276285,-0.9829378682317533,-0.3350803724789106,-0.8303516037534752,-1.3535978389752237,-0.7695923205780856,-0.8755506599090066,-0.5487265898740871,-1.3719164467200418,-0.1391576945299824,0.7668365942539335,-1.0434109128806983,0.39717458109485315,-1.0261599823581984,-0.472513473088455,-0.7784937772845856,-0.4504978576193771,-0.5229078676523105,0.4454098512200953,0.05586321767781452,1.048977046555365,-1.0834601958784056,-1.4542560618337284,-0.576556372529782,-0.3879938465096277,-0.7592668106947732,1.345798188988227,-1.1658078559876264,-0.8892889150565916,-0.8996363538129603,-1.0617253711836285,-0.022597946138516532,0.497736379573065,-0.283146563941554,1.7294413226339604,-0.9458781529121797,3
Andrea Barzagli,-0.8293560481785212,-0.7622234370477844,-0.7227214739783848,-0.6750790667206317,-0.908630633963697,0.806955978529034,-1.0847026575027887,0.6676183776279041,1.0640900459567748,1.2805778387933355,-0.1609193339411754,-0.9511051558433047,-1.0925468044259103,-0.9266649162228112,-0.8089540797818928,-0.37192811287399874,0.6923186206403845,-0.7911695888704815,-0.3350803724789106,-0.5806518115991255,-0.6338381364010656,-1.2180907085856223,-1.0035136186099423,-1.3432071951441629,-1.0566541176482693,1.0893417692006027,0.1847454643734609,-1.1678944325793308,0.5225404121515487,-1.0261599823581984,-0.472513473088455,-0.7784937772845856,-0.4504978576193771,-0.5229078676523105,0.949120765445623,0.8108182348855847,0.7256416773422206,-1.2187215639056468,-0.826180310988875,-0.6535692701943183,-0.8879587691088798,-0.7592668106947732,-0.08943754252404404,-1.0865094694702464,-0.9299312503438216,-0.7354511581562767,-1.2656966212393974,-0.07971823837288344,0.599246032964202,-0.283146563941554,1.3160784824046106,-0.5212975612011057,3
Eric Dier,-0.8293560481785212,-1.0157029263368047,-0.7227214739783848,-0.46791786417615844,-0.819245635689091,0.5634565879191702,1.3220253886478093,0.6986042922375069,0.1411486269762629,0.9759153571670767,-0.23207260266374222,-0.678523826085524,-0.9061276614241104,-0.7058049390005734,2.0773992565894526,-0.5143526394367982,-0.1786163978068186,0.3039485777512767,-0.3350803724789106,-0.8303516037534752,-1.3535978389752237,-0.6833643775848784,-0.7419735952373365,-0.53129850010564,-1.1884400665676884,-0.1404903806749821,0.7295062116309665,-0.7832261636283752,0.4921683584618236,-1.0261599823581984,1.7010521943213905,-0.7784937772845856,-0.4504978576193771,-0.5229078676523105,1.1572948666300558,-0.5860354586217115,0.8450740468399465,-1.2415751351307103,-1.2389734860759016,-0.4016425223045073,-0.6023606674952742,-0.7592668106947732,0.43210434349285465,-0.8969113335237523,-0.8465646775375285,-0.6584816683636739,-1.0621545963330596,0.18103770570596084,1.6057150653709595,-0.283146563941554,0.9928901487532339,-0.10947073582624481,3
Clément Lenglet,-0.59286388233994,-0.7347540888998568,-0.21017679756641022,-1.0431800043040313,-0.8914187398139962,0.38754342279598136,-0.5624780197631959,0.3159820121241067,0.6580834356071381,1.3324404402596826,-0.9550755909857972,-1.4842975811213788,-1.1790305960291272,-0.7722727412801734,1.5072553877336088,0.6245987744832381,-0.22841830663052914,-0.7028797975657365,-0.3350803724789106,-0.8303516037534752,-1.3535978389752237,-0.4596055057747844,-0.5397851961130467,-0.30671688822358795,-0.48328227785278927,1.6062719950802307,-0.08559596455063802,0.1388462960286882,0.8650723021220253,-0.6152650795561774,-0.472513473088455,-0.5235045219203862,-0.4504978576193771,0.3890445450366859,0.7979395175520332,-0.2542575564241987,1.0155149237744907,-1.207392522249104,-0.7249407270467668,0.20552758827859297,-1.0473496922143832,-0.6057012646771095,2.0652818075212935,-1.1744680632794489,-0.8591497510623115,-0.9088857951913552,-0.6375630960628688,1.1041578649772914,1.050646798091546,-0.283146563941554,1.3467566107544486,-1.1321412169338132,3
Felipe,-0.4336456401385255,-1.0157029263368047,-0.5083176877868527,-0.7018440328503643,-0.6256227962630945,-0.17258395362581852,1.3770603486758628,-0.014785835091908952,-0.5804945601759165,0.734674752044773,-1.2093052727982367,-1.2744474655424534,-1.3725982980960438,-0.7481596833765091,2.0773992565894526,-0.4039798965929949,1.2447955874940064,-0.09493312166989538,1.8126007836944606,-0.8303516037534752,-1.3535978389752237,-0.6288494465930499,-0.6931402692088512,-0.47605372339478735,-0.7002396678125523,1.6443071104668825,1.0427246826037346,0.7400488902445824,1.4069241426902988,0.7715052170770633,0.8171875116465389,-0.35183312267815325,-0.4504978576193771,0.24005411051430275,0.7930803766117852,-1.2272760322355885,3.2285723120262806,-1.2747928366214005,0.03405318211114178,-0.20645693623209327,-0.8836480249356969,-0.6307900709684103,1.991519088197853,-1.3713366621817589,-0.872021267268309,-0.8924863351446733,-0.775550469774235,1.0646374484077805,1.9751128316635855,-0.283146563941554,0.8603534750071404,-1.1165103770238982,3
Chris Smalling,-0.6067189820611314,-1.0157029263368047,0.0010537308532636068,-1.0431800043040313,-0.9017321062722301,0.06444834074065747,-1.1500403813991702,-0.06554930163756983,0.8543682379983449,0.9940809755720278,-1.1093391614994075,-1.4836822357991157,-1.3661862117063588,-0.8338055002264022,0.3669676500219206,-0.45774296294514777,-0.2057409853146742,-0.7557830341193855,-0.3350803724789106,-0.8303516037534752,-1.3535978389752237,-0.6570524472629574,-0.7415773224659196,-0.4758590761658393,-1.1866103955276643,0.8104214894302788,1.4238512837149144,-0.20514629518417662,1.514863519422522,-0.06740520926853343,-0.472513473088455,-0.5384432897581112,-0.4504978576193771,-0.5229078676523105,0.11063639722803338,0.3320211068335325,1.366045957792958,-0.9960170189688188,-1.1337419247269114,-0.6726614490235533,-1.2576438707343083,-0.32556048365966206,2.2070763558559547,-1.3648152309197321,-0.8719750175473984,-0.9332444601998338,-1.162316280533204,0.15549534162557246,-0.04562889962813582,-0.283146563941554,0.952822558357239,-1.3028165180102604,3
Aymeric Laporte,-0.06404112574684485,-1.0157029263368047,-0.7227214739783848,-1.0431800043040313,-0.4977771933835359,2.3465167380885186,-0.41487370957558484,2.2475438516716713,1.456901238010186,2.049230228736998,1.565640195929867,0.20481983737417242,-1.027754714450709,-0.8699697928866591,0.7945755515355213,0.19038817205457806,-0.03134537911747984,-0.875328380974819,-0.3350803724789106,-0.6810808362406047,-0.3939182355430129,-0.7797795669272903,-0.7033782784778887,-0.7841742283929483,-0.8254662579616333,0.6092791002044374,1.615104802352496,0.02768583845162723,1.4482238456547982,0.6995986093757744,2.0218040607398606,0.04667978183940556,-0.4504978576193771,2.428271455788092,0.46853513715371925,-0.37816033128747084,1.3765456663805873,-0.8545513887322747,-1.0423555822385693,-0.2760484922407073,-0.2796239041240817,-0.7592668106947732,-0.18516625014205323,-1.0206124843990454,-0.8566793667036187,-0.46028038321910564,-0.8356376295588037,-0.04213763509598754,0.6666174319279581,-0.283146563941554,1.9616672026813236,1.2837380093770205,3
Daniele De Rossi,0.3119291189841187,-0.6767458847945271,-0.7227214739783848,-0.5509492319359246,-0.005529423501670747,0.25330440328817616,0.8293595920129764,0.340333420723738,0.04381092610160275,0.20899707345878588,0.14229600967864053,-0.30788414711997086,-0.7593724550337071,-1.0360446504068241,-1.3434639570587406,-0.7484810943088076,1.09921800019213,0.028290004495220452,-0.3350803724789106,-0.8303516037534752,-1.3535978389752237,-0.6298175798271709,-0.33214291622843145,-0.926374846054718,-0.8805389043006878,-0.08814425503505431,0.5353163081993109,-0.9372103630850496,0.02982024973425397,2.8088591100004607,-0.472513473088455,0.45205630838565747,-0.4504978576193771,-0.5229078676523105,1.2424469306699026,-0.4745543106218944,-0.04940986449737945,-0.9737770136492675,0.47039892034847247,-1.1460373091596077,0.9044025615521945,-0.7592668106947732,1.0492162664344002,-0.7476535205973469,-1.0120353484754259,-0.9038564011406953,-0.8750861651404449,-0.3647645613871672,1.413573828671748,-0.283146563941554,0.19170051505441252,0.1563300985749321,3
César Azpilicueta,-0.5200076992961342,-1.0157029263368047,-0.7227214739783848,-1.0431800043040313,-0.8371865415910067,0.06818705357318701,0.5012826559646258,0.12269265410713227,-0.056115667074720564,0.18797454893948662,-0.13721585048985466,-0.0833028528660416,-0.7034213714771975,-0.8527547437047996,-0.48824815351840994,1.1742257615265237,1.9265333600351504,-1.0152873157670301,-0.3350803724789106,-0.5890043426587706,-0.5005493026763412,-1.0054867361101023,-0.7608778919183344,-1.1925625213708864,-0.3421431246083177,0.6588730981010312,1.0445347454861271,-0.3844095320074355,0.8639826809621098,3.288236496976733,-0.472513473088455,-0.4449499372594379,-0.4504978576193771,0.6699898848982173,0.014966314135759374,-1.0289994557026736,0.08014483967979903,-1.0959131046443231,-1.0831702346273193,-0.5400266279719397,0.22180216293146407,-0.5583922999585004,1.4470721451854878,-0.6907483070249494,-0.7917088643728576,-0.39157612758714433,-1.0465234764503746,-0.8103801094140626,0.6850436241215148,-0.283146563941554,0.23755899355639717,-0.1378801554412808,3
Dejan Lovren,-0.8293560481785212,-0.5902856773755968,-0.334669777096333,-0.4253923929828724,-0.8008969336997662,0.3837278235161847,0.6708796259535911,0.4501182695767895,0.4865750023468797,1.3726787057609189,-1.0091695782853152,-1.5902363088883578,-1.053170564195847,-0.9530931531917188,-0.48824815351840994,-0.48154166651759006,-0.14921772341113906,-0.23854089410917728,-0.3350803724789106,-0.8303516037534752,-1.3535978389752237,-0.9719813168272968,-1.0035136186099423,-0.8200504299162585,-1.2288563382592972,2.496743141818476,-0.2633833769018503,-0.4138437983215194,0.9850022713939417,-1.0261599823581984,-0.472513473088455,-0.7784937772845856,-0.4504978576193771,-0.5229078676523105,0.29880003460516663,-2.1154404853380924,2.2517630251219494,-1.1478101548850748,-0.9764433027877993,-1.1412844965294984,-1.7005242979597768,-0.7592668106947732,0.7983851336392627,-1.046461748898281,-0.9951930002124729,-0.9332444601998338,-1.4615362540205983,0.3123265234140937,1.2880888824187733,-0.283146563941554,1.385647179619884,-0.9703657287683718,3
Layvin Kurzawa,0.49310813778341556,-0.4920142954956384,-0.7227214739783848,2.759302724280789,1.5576282575079412,-0.23786570817037941,-0.058291537189771994,-0.23904979288098938,0.23530911712141359,0.07623848217544994,-0.5151301547228853,-0.6117955792546952,-0.7394398819602618,-0.32718394646341287,-0.12172709507818104,0.22240551166853548,-0.22236422646576454,-0.7642840373520873,-0.3350803724789106,-0.31447183122899486,-0.2730696932013708,-0.6121693863571441,-0.3120017949456909,-0.91386987667923,-0.5867415845072688,0.5572003730238454,0.34194072476340864,-0.014679106175005157,1.4024802223924009,1.1310382573092677,-0.472513473088455,0.6474061328816711,-0.4504978576193771,1.176971422649361,-0.9978646537076244,-0.5557025892939691,0.3155151428661605,-0.351342801170186,-1.3468026541786697,0.214838507918194,-0.6941400830090196,-0.47302063408827677,-0.3779558227103528,-0.7273810387133056,-0.31295922359408007,0.020251118993314082,-0.7933615688208907,-0.8123415791024127,-0.9751026375982871,-0.283146563941554,0.1290007708183961,-0.5070934444868969,4
Kieran Trippier,-0.8293560481785212,3.4756232398794613,-0.7227214739783848,2.217954412161505,0.3396426399025445,0.1406580374144632,2.526801009893851,0.41995427120559486,-0.6106183687401437,0.2050927391566261,0.1621992616307575,0.12397791308233873,2.0977437120031066,-0.7998398756751514,-0.20317621883392314,0.43831852587428527,0.34986059404855563,-0.16231683051612997,-0.3350803724789106,3.0040892431675497,1.8026817455609647,-1.2180907085856223,-1.0035136186099423,-1.3432071951441629,-0.6161326006102095,0.0634705620168808,0.9985210317125337,-0.6786718262293977,0.537467771019408,-1.0261599823581984,-0.472513473088455,-0.7784937772845856,-0.4504978576193771,-0.5229078676523105,0.6231062563872919,-1.0359571661057125,0.3955823522712726,-1.0454126110714783,-0.9327412360735404,0.1646026619810649,-0.019293228715353952,-0.2682785144978113,-0.7424851333290046,2.158184853777871,-0.8155922404271769,1.5978840479978629,-0.972811240082763,-0.6361019722269745,1.5345883945152463,-0.283146563941554,0.32147838284958874,0.5955363124380608,4
